Pruning Completed
-----------------------------------------------
[STAGE 3] Finetune for 25 epochs after Pruning
-----------------------------------------------
Ultralytics 8.3.176  Python-3.10.11 torch-2.7.1+cu118 CUDA:0 (NVIDIA GeForce RTX 3060, 12288MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, augment=False, auto_augment=randaugment, batch=16, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=C:/Users/PC/Desktop/Project/Torch-Pruning/examples/yolov11n/27073186/TXL-PBC/TXL-PBC/data.yaml, degrees=0.0, deterministic=True, device=None, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, epochs=25, erasing=0.4, exist_ok=True, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.015, hsv_s=0.7, hsv_v=0.4, imgsz=640, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.001, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=yolo11n.pt, momentum=0.937, mosaic=1.0, multi_scale=False, name=pruned_b16_75.0%_after_finetune, nbs=64, nms=False, opset=None, optimize=False, optimizer=auto, overlap_mask=True, patience=100, perspective=0.0, plots=True, pose=12.0, pretrained=True, profile=False, project=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs, rect=False, resume=False, retina_masks=False, save=True, save_conf=False, save_crop=False, save_dir=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.5, seed=0, shear=0.0, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=detect, time=None, tracker=botsort.yaml, translate=0.1, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=8, workspace=None
Freezing layer 'model.23.dfl.conv.weight'
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.00.0 ms, read: 422.5298.9 MB/s, size: 29.0 KB)
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\92129d1652e75c3892beb376df57d274.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\a8581e04ac765bd3ad658cf8e530a6ea.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\c255521a08b75da09373db44e7f099c5.png: 17 duplicate labels removed
[34m[1mval: [0mFast image access  (ping: 0.00.0 ms, read: 422.2203.0 MB/s, size: 37.5 KB)
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\val\0ac132c270355979b686c0801e558849.png: 15 duplicate labels removed
Plotting labels to C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune\labels.jpg... 
[34m[1moptimizer:[0m 'optimizer=auto' found, ignoring 'lr0=0.001' and 'momentum=0.937' and determining best 'optimizer', 'lr0' and 'momentum' automatically... 
[34m[1moptimizer:[0m AdamW(lr=0.001429, momentum=0.9) with parameter groups 89 weight(decay=0.0), 96 weight(decay=0.0005), 95 bias(decay=0.0)
Image sizes 640 train, 640 val
Using 8 dataloader workers
Logging results to [1mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune[0m
Starting training for 25 epochs...
      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size
  0%|          | 0/56 [00:00<?, ?it/s]
       1/25      1.71G      2.925      4.057      2.688        309        640:   0%|          | 0/56 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  50%|#####     | 4/8 [00:00<00:00,  7.52it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  62%|######2   | 5/8 [00:00<00:00,  7.24it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  75%|#######5  | 6/8 [00:00<00:00,  7.15it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  88%|########7 | 7/8 [00:00<00:00,  7.49it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.75it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.52it/s]

                   all        252       3737      0.939      0.935       0.97      0.811



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/56 [00:00<?, ?it/s]
      22/25       2.7G     0.6328     0.4214     0.9525        234        640:   0%|          | 0/56 [00:00<?, ?it/s]
      22/25       2.7G     0.6328     0.4214     0.9525        234        640:   2%|1         | 1/56 [00:00<00:06,  8.58it/s]
      22/25       2.7G     0.5829     0.4182     0.9479        182        640:   2%|1         | 1/56 [00:00<00:06,  8.58it/s]
      22/25       2.7G     0.5829     0.4182     0.9479        182        640:   4%|3         | 2/56 [00:00<00:06,  7.80it/s]
      22/25       2.7G     0.5961     0.4332     0.9596        261        640:   4%|3         | 2/56 [00:00<00:06,  7.80it/s]
      22/25       2.7G     0.5961     0.4332     0.9596        261        640:   5%|5         | 3/56 [00:00<00:06,  8.52it/s]
      22/25       2.7G     0.6168     0.4624     0.9956        210        640:   5%|5         | 3/56 [00:00<00:06,  8.52it/s]
      22/25       2.7G     0.6168     0.4624     0.9956        210        640:   7%|7         | 4/56 [00:00<00:05,  8.96it/s]
      22/25       2.7G     0.6117     0.4647     0.9986        196        640:   7%|7         | 4/56 [00:00<00:05,  8.96it/s]
      22/25       2.7G     0.6117     0.4647     0.9986        196        640:   9%|8         | 5/56 [00:00<00:05,  9.18it/s]
      22/25       2.7G     0.6207     0.4569      1.004        225        640:   9%|8         | 5/56 [00:00<00:05,  9.18it/s]
      22/25       2.7G     0.6207     0.4569      1.004        225        640:  11%|#         | 6/56 [00:00<00:05,  8.57it/s]
      22/25       2.7G     0.6168     0.4544      1.006        199        640:  11%|#         | 6/56 [00:00<00:05,  8.57it/s]
      22/25       2.7G     0.6168     0.4544      1.006        199        640:  12%|#2        | 7/56 [00:00<00:05,  8.60it/s]
      22/25       2.7G     0.6144     0.4554      1.007        234        640:  12%|#2        | 7/56 [00:00<00:05,  8.60it/s]
      22/25       2.7G     0.6144     0.4554      1.007        234        640:  14%|#4        | 8/56 [00:00<00:05,  8.89it/s]
      22/25       2.7G     0.6129     0.4539      1.006        213        640:  14%|#4        | 8/56 [00:01<00:05,  8.89it/s]
      22/25       2.7G     0.6129     0.4539      1.006        213        640:  16%|#6        | 9/56 [00:01<00:05,  9.12it/s]
      22/25       2.7G     0.6096      0.452      1.004        216        640:  16%|#6        | 9/56 [00:01<00:05,  9.12it/s]
      22/25       2.7G     0.6096      0.452      1.004        216        640:  18%|#7        | 10/56 [00:01<00:05,  8.46it/s]
      22/25       2.7G     0.6151     0.4504      1.004        237        640:  18%|#7        | 10/56 [00:01<00:05,  8.46it/s]
      22/25       2.7G     0.6065     0.4459      1.001        185        640:  18%|#7        | 10/56 [00:01<00:05,  8.46it/s]
      22/25       2.7G     0.6065     0.4459      1.001        185        640:  21%|##1       | 12/56 [00:01<00:04,  8.94it/s]
      22/25       2.7G      0.607     0.4441      1.002        198        640:  21%|##1       | 12/56 [00:01<00:04,  8.94it/s]
      22/25       2.7G      0.607     0.4441      1.002        198        640:  23%|##3       | 13/56 [00:01<00:04,  8.93it/s]
      22/25       2.7G     0.6131     0.4471      1.004        219        640:  23%|##3       | 13/56 [00:01<00:04,  8.93it/s]
      22/25       2.7G     0.6131     0.4471      1.004        219        640:  25%|##5       | 14/56 [00:01<00:04,  8.61it/s]
      22/25       2.7G     0.6116     0.4466      1.003        223        640:  25%|##5       | 14/56 [00:01<00:04,  8.61it/s]
      22/25       2.7G     0.6116     0.4466      1.003        223        640:  27%|##6       | 15/56 [00:01<00:04,  8.91it/s]
      22/25       2.7G     0.6166      0.449      1.006        189        640:  27%|##6       | 15/56 [00:01<00:04,  8.91it/s]
      22/25       2.7G     0.6166      0.449      1.006        189        640:  29%|##8       | 16/56 [00:01<00:04,  9.08it/s]
      22/25       2.7G     0.6158     0.4471      1.005        249        640:  29%|##8       | 16/56 [00:01<00:04,  9.08it/s]
      22/25       2.7G     0.6158     0.4471      1.005        249        640:  30%|###       | 17/56 [00:01<00:04,  9.15it/s]
      22/25       2.7G      0.613     0.4459      1.003        206        640:  30%|###       | 17/56 [00:02<00:04,  9.15it/s]
      22/25       2.7G      0.613     0.4459      1.003        206        640:  32%|###2      | 18/56 [00:02<00:04,  8.62it/s]
      22/25       2.7G     0.6143      0.447      1.002        241        640:  32%|###2      | 18/56 [00:02<00:04,  8.62it/s]
      22/25       2.7G     0.6143      0.447      1.002        241        640:  34%|###3      | 19/56 [00:02<00:04,  8.87it/s]
      22/25       2.7G     0.6194     0.4486      1.006        232        640:  34%|###3      | 19/56 [00:02<00:04,  8.87it/s]
      22/25       2.7G     0.6194     0.4486      1.006        232        640:  36%|###5      | 20/56 [00:02<00:04,  8.85it/s]
      22/25       2.7G     0.6185     0.4474      1.005        246        640:  36%|###5      | 20/56 [00:02<00:04,  8.85it/s]
      22/25       2.7G     0.6185     0.4474      1.005        246        640:  38%|###7      | 21/56 [00:02<00:03,  9.01it/s]
      22/25       2.7G     0.6116     0.4434      1.002        198        640:  38%|###7      | 21/56 [00:02<00:03,  9.01it/s]
      22/25       2.7G     0.6116     0.4434      1.002        198        640:  39%|###9      | 22/56 [00:02<00:04,  8.30it/s]
      22/25       2.7G     0.6112     0.4443      1.002        230        640:  39%|###9      | 22/56 [00:02<00:04,  8.30it/s]
      22/25       2.7G     0.6112     0.4443      1.002        230        640:  41%|####1     | 23/56 [00:02<00:03,  8.43it/s]
      22/25       2.7G     0.6101     0.4427          1        226        640:  41%|####1     | 23/56 [00:02<00:03,  8.43it/s]
      22/25       2.7G     0.6101     0.4427          1        226        640:  43%|####2     | 24/56 [00:02<00:03,  8.80it/s]
      22/25       2.7G     0.6076     0.4414          1        203        640:  43%|####2     | 24/56 [00:02<00:03,  8.80it/s]
      22/25       2.7G     0.6076     0.4414          1        203        640:  45%|####4     | 25/56 [00:02<00:03,  8.93it/s]
      22/25       2.7G     0.6049       0.44     0.9978        201        640:  45%|####4     | 25/56 [00:02<00:03,  8.93it/s]
      22/25       2.7G     0.6049       0.44     0.9978        201        640:  46%|####6     | 26/56 [00:02<00:03,  8.58it/s]
      22/25       2.7G     0.6038     0.4389     0.9982        219        640:  46%|####6     | 26/56 [00:03<00:03,  8.58it/s]
      22/25       2.7G     0.6038     0.4389     0.9982        219        640:  48%|####8     | 27/56 [00:03<00:03,  8.85it/s]
      22/25       2.7G     0.6084       0.44      1.001        230        640:  48%|####8     | 27/56 [00:03<00:03,  8.85it/s]
      22/25       2.7G     0.6084       0.44      1.001        230        640:  50%|#####     | 28/56 [00:03<00:03,  9.16it/s]
      22/25       2.7G     0.6068     0.4383     0.9992        200        640:  50%|#####     | 28/56 [00:03<00:03,  9.16it/s]
      22/25       2.7G     0.6068     0.4383     0.9992        200        640:  52%|#####1    | 29/56 [00:03<00:02,  9.09it/s]
      22/25       2.7G     0.6076     0.4393     0.9984        249        640:  52%|#####1    | 29/56 [00:03<00:02,  9.09it/s]
      22/25       2.7G     0.6076     0.4393     0.9984        249        640:  54%|#####3    | 30/56 [00:03<00:03,  8.20it/s]
      22/25       2.7G     0.6089     0.4408     0.9985        222        640:  54%|#####3    | 30/56 [00:03<00:03,  8.20it/s]
      22/25       2.7G     0.6089     0.4408     0.9985        222        640:  55%|#####5    | 31/56 [00:03<00:02,  8.45it/s]
      22/25       2.7G     0.6062     0.4391     0.9959        201        640:  55%|#####5    | 31/56 [00:03<00:02,  8.45it/s]
      22/25       2.7G     0.6062     0.4391     0.9959        201        640:  57%|#####7    | 32/56 [00:03<00:02,  8.54it/s]
      22/25       2.7G     0.6056     0.4382      0.995        222        640:  57%|#####7    | 32/56 [00:03<00:02,  8.54it/s]
      22/25       2.7G     0.6056     0.4382      0.995        222        640:  59%|#####8    | 33/56 [00:03<00:02,  8.53it/s]
      22/25       2.7G     0.6029     0.4369      0.994        206        640:  59%|#####8    | 33/56 [00:03<00:02,  8.53it/s]
      22/25       2.7G     0.6029     0.4369      0.994        206        640:  61%|######    | 34/56 [00:03<00:02,  8.15it/s]
      22/25       2.7G     0.6029     0.4367     0.9951        196        640:  61%|######    | 34/56 [00:04<00:02,  8.15it/s]
      22/25       2.7G     0.6022     0.4355     0.9942        232        640:  61%|######    | 34/56 [00:04<00:02,  8.15it/s]
      22/25       2.7G     0.6022     0.4355     0.9942        232        640:  64%|######4   | 36/56 [00:04<00:02,  8.85it/s]
      22/25       2.7G     0.6018     0.4355     0.9941        219        640:  64%|######4   | 36/56 [00:04<00:02,  8.85it/s]
      22/25       2.7G     0.6018     0.4355     0.9941        219        640:  66%|######6   | 37/56 [00:04<00:02,  9.03it/s]
      22/25       2.7G     0.6033      0.436     0.9952        203        640:  66%|######6   | 37/56 [00:04<00:02,  9.03it/s]
      22/25       2.7G     0.6033      0.436     0.9952        203        640:  68%|######7   | 38/56 [00:04<00:02,  8.73it/s]
      22/25       2.7G      0.601     0.4344     0.9929        226        640:  68%|######7   | 38/56 [00:04<00:02,  8.73it/s]
      22/25       2.7G      0.601     0.4344     0.9929        226        640:  70%|######9   | 39/56 [00:04<00:01,  9.02it/s]
      22/25       2.7G     0.5999     0.4335     0.9926        189        640:  70%|######9   | 39/56 [00:04<00:01,  9.02it/s]
      22/25       2.7G     0.5999     0.4335     0.9926        189        640:  71%|#######1  | 40/56 [00:04<00:01,  9.24it/s]
      22/25       2.7G     0.6004     0.4335     0.9929        227        640:  71%|#######1  | 40/56 [00:04<00:01,  9.24it/s]
      22/25       2.7G     0.6004     0.4335     0.9929        227        640:  73%|#######3  | 41/56 [00:04<00:01,  9.23it/s]
      22/25       2.7G     0.6014     0.4343     0.9936        220        640:  73%|#######3  | 41/56 [00:04<00:01,  9.23it/s]
      22/25       2.7G     0.6014     0.4343     0.9936        220        640:  75%|#######5  | 42/56 [00:04<00:01,  8.89it/s]
      22/25       2.7G      0.601     0.4346     0.9935        222        640:  75%|#######5  | 42/56 [00:04<00:01,  8.89it/s]
      22/25       2.7G      0.601     0.4346     0.9935        222        640:  77%|#######6  | 43/56 [00:04<00:01,  9.14it/s]
      22/25       2.7G     0.6013      0.434     0.9939        207        640:  77%|#######6  | 43/56 [00:05<00:01,  9.14it/s]
      22/25       2.7G     0.6013      0.434     0.9939        207        640:  79%|#######8  | 44/56 [00:05<00:01,  8.93it/s]
      22/25       2.7G     0.5993     0.4332     0.9931        202        640:  79%|#######8  | 44/56 [00:05<00:01,  8.93it/s]
      22/25       2.7G     0.5993     0.4332     0.9931        202        640:  80%|########  | 45/56 [00:05<00:01,  8.83it/s]
      22/25       2.7G      0.601     0.4337     0.9956        202        640:  80%|########  | 45/56 [00:05<00:01,  8.83it/s]
      22/25       2.7G      0.601     0.4337     0.9956        202        640:  82%|########2 | 46/56 [00:05<00:01,  8.59it/s]
      22/25       2.7G     0.6022     0.4341     0.9954        210        640:  82%|########2 | 46/56 [00:05<00:01,  8.59it/s]
      22/25       2.7G     0.6022     0.4341     0.9954        210        640:  84%|########3 | 47/56 [00:05<00:01,  8.49it/s]
      22/25       2.7G     0.5991     0.4325     0.9942        188        640:  84%|########3 | 47/56 [00:05<00:01,  8.49it/s]
      22/25       2.7G     0.5991     0.4325     0.9942        188        640:  86%|########5 | 48/56 [00:05<00:00,  8.85it/s]
      22/25       2.7G     0.5983     0.4327     0.9942        216        640:  86%|########5 | 48/56 [00:05<00:00,  8.85it/s]
      22/25       2.7G     0.5983     0.4327     0.9942        216        640:  88%|########7 | 49/56 [00:05<00:00,  9.08it/s]
      22/25       2.7G     0.5994     0.4322     0.9954        189        640:  88%|########7 | 49/56 [00:05<00:00,  9.08it/s]
      22/25       2.7G     0.5994     0.4322     0.9954        189        640:  89%|########9 | 50/56 [00:05<00:00,  8.13it/s]
      22/25       2.7G     0.6022     0.4329      0.998        205        640:  89%|########9 | 50/56 [00:05<00:00,  8.13it/s]
      22/25       2.7G     0.6022     0.4329      0.998        205        640:  91%|#########1| 51/56 [00:05<00:00,  8.31it/s]
      22/25       2.7G     0.6008     0.4328     0.9976        185        640:  91%|#########1| 51/56 [00:05<00:00,  8.31it/s]
      22/25       2.7G     0.6008     0.4328     0.9976        185        640:  93%|#########2| 52/56 [00:05<00:00,  8.54it/s]
      22/25       2.7G     0.5996     0.4324     0.9967        178        640:  93%|#########2| 52/56 [00:06<00:00,  8.54it/s]
      22/25       2.7G     0.5996     0.4324     0.9967        178        640:  95%|#########4| 53/56 [00:06<00:00,  8.57it/s]
      22/25       2.7G     0.6002     0.4331     0.9965        231        640:  95%|#########4| 53/56 [00:06<00:00,  8.57it/s]
      22/25       2.7G     0.6002     0.4331     0.9965        231        640:  96%|#########6| 54/56 [00:06<00:00,  7.98it/s]
      22/25       2.7G     0.6004     0.4335      0.997        205        640:  96%|#########6| 54/56 [00:06<00:00,  7.98it/s]
      22/25       2.7G     0.6004     0.4335      0.997        205        640:  98%|#########8| 55/56 [00:06<00:00,  8.30it/s]
      22/25       2.7G     0.5995     0.4339     0.9957         25        640:  98%|#########8| 55/56 [00:06<00:00,  8.30it/s]
      22/25       2.7G     0.5995     0.4339     0.9957         25        640: 100%|##########| 56/56 [00:06<00:00,  8.78it/s]


                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):   0%|          | 0/8 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  12%|#2        | 1/8 [00:00<00:00,  8.25it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  25%|##5       | 2/8 [00:00<00:00,  8.13it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  38%|###7      | 3/8 [00:00<00:00,  7.86it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  50%|#####     | 4/8 [00:00<00:00,  7.52it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  62%|######2   | 5/8 [00:00<00:00,  7.75it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  75%|#######5  | 6/8 [00:00<00:00,  7.03it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  88%|########7 | 7/8 [00:00<00:00,  6.73it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.10it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.30it/s]

                   all        252       3737      0.954      0.943      0.973      0.813



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/56 [00:00<?, ?it/s]
      23/25       2.7G     0.5888     0.4246     0.9868        242        640:   0%|          | 0/56 [00:00<?, ?it/s]
      23/25       2.7G     0.5888     0.4246     0.9868        242        640:   2%|1         | 1/56 [00:00<00:06,  8.36it/s]
      23/25       2.7G     0.5933     0.4172     0.9684        234        640:   2%|1         | 1/56 [00:00<00:06,  8.36it/s]
      23/25       2.7G     0.5933     0.4172     0.9684        234        640:   4%|3         | 2/56 [00:00<00:06,  7.81it/s]
      23/25       2.7G     0.5956     0.4183     0.9662        213        640:   4%|3         | 2/56 [00:00<00:06,  7.81it/s]
      23/25       2.7G     0.5956     0.4183     0.9662        213        640:   5%|5         | 3/56 [00:00<00:06,  8.14it/s]
      23/25       2.7G     0.5931     0.4241     0.9748        203        640:   5%|5         | 3/56 [00:00<00:06,  8.14it/s]
      23/25       2.7G     0.5931     0.4241     0.9748        203        640:   7%|7         | 4/56 [00:00<00:05,  8.75it/s]
      23/25       2.7G     0.6037     0.4252      0.979        219        640:   7%|7         | 4/56 [00:00<00:05,  8.75it/s]
      23/25       2.7G     0.6037     0.4252      0.979        219        640:   9%|8         | 5/56 [00:00<00:05,  9.05it/s]
      23/25       2.7G     0.5923      0.415     0.9742        209        640:   9%|8         | 5/56 [00:00<00:05,  9.05it/s]
      23/25       2.7G     0.5923      0.415     0.9742        209        640:  11%|#         | 6/56 [00:00<00:05,  8.68it/s]
      23/25       2.7G     0.5991     0.4279     0.9799        182        640:  11%|#         | 6/56 [00:00<00:05,  8.68it/s]
      23/25       2.7G     0.5991     0.4279     0.9799        182        640:  12%|#2        | 7/56 [00:00<00:05,  9.01it/s]
      23/25       2.7G     0.5916     0.4277      0.976        254        640:  12%|#2        | 7/56 [00:00<00:05,  9.01it/s]
      23/25       2.7G     0.5916     0.4277      0.976        254        640:  14%|#4        | 8/56 [00:00<00:05,  9.05it/s]
      23/25       2.7G      0.588     0.4248     0.9749        228        640:  14%|#4        | 8/56 [00:01<00:05,  9.05it/s]
      23/25       2.7G      0.588     0.4248     0.9749        228        640:  16%|#6        | 9/56 [00:01<00:05,  9.27it/s]
      23/25       2.7G     0.5874     0.4256     0.9726        231        640:  16%|#6        | 9/56 [00:01<00:05,  9.27it/s]
      23/25       2.7G     0.5874     0.4256     0.9726        231        640:  18%|#7        | 10/56 [00:01<00:05,  8.79it/s]
      23/25       2.7G      0.584     0.4243     0.9751        232        640:  18%|#7        | 10/56 [00:01<00:05,  8.79it/s]
      23/25       2.7G      0.584     0.4243     0.9751        232        640:  20%|#9        | 11/56 [00:01<00:05,  8.94it/s]
      23/25       2.7G     0.5891     0.4282      0.979        213        640:  20%|#9        | 11/56 [00:01<00:05,  8.94it/s]
      23/25       2.7G     0.5891     0.4282      0.979        213        640:  21%|##1       | 12/56 [00:01<00:04,  9.07it/s]
      23/25       2.7G     0.5766     0.4208     0.9749        170        640:  21%|##1       | 12/56 [00:01<00:04,  9.07it/s]
      23/25       2.7G     0.5766     0.4208     0.9749        170        640:  23%|##3       | 13/56 [00:01<00:04,  9.17it/s]
      23/25       2.7G     0.5713     0.4181     0.9746        184        640:  23%|##3       | 13/56 [00:01<00:04,  9.17it/s]
      23/25       2.7G     0.5713     0.4181     0.9746        184        640:  25%|##5       | 14/56 [00:01<00:04,  8.85it/s]
      23/25       2.7G      0.572     0.4166      0.973        230        640:  25%|##5       | 14/56 [00:01<00:04,  8.85it/s]
      23/25       2.7G      0.572     0.4166      0.973        230        640:  27%|##6       | 15/56 [00:01<00:04,  9.07it/s]
      23/25       2.7G     0.5784      0.417      0.979        220        640:  27%|##6       | 15/56 [00:01<00:04,  9.07it/s]
